coordinates,date,hashtags,language,source,text,user
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MistariPicasso: A Simple And Helpful Way To Save Water From Plastic Pollution is working in the city of Kiwanana in Australia.
#Cleanse…",RamonRomero5
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AviFlyGirl: @jeanlibby5 I have Lupus, so water quality is so important to avoiding flares. You just wonder if all this crap in our wate…",deedeesSay
,2/10/2019 19:34,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MatttDavies: You want to give all our money to the billionaires? Want to encourage corporate pollution of water supplies?! Want to side…,TorsteinFolmo
,2/10/2019 19:34,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@freedom7930 @JesusCrew777 @glassic131 @MazurikL I can see smog can affect their local air,but this people lie &amp; pr… https://t.co/lRd2YKk7c0",laamigable21
,2/10/2019 19:32,"[{'text': 'Water', 'indices': [96, 102]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Slaking the World’s Thirst with Seawater Dumps Toxic Brine in Oceans ~ https://t.co/NegMdI51nQ

#Water… https://t.co/3E1xzMLlvF",deepgreendesign
,2/10/2019 19:30,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iamRashmika: This was a photoshoot regarding  awareness for the water pollution by this wonderful team 
Creative Director : @sanmathidp…",subbaiahkodagu
,2/10/2019 19:28,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@TommyHicksGOP @DonaldJTrumpJr The roads and bridges will crumble. The air will be thick with pollution. The water… https://t.co/irY0Nscqr5,Mtnjim_SoCal
,2/10/2019 19:27,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ChMSarwar Root cause of Under Ground Water Contamination / Air pollution is industry which illegally setup outside… https://t.co/H6N6U0SkBN,VirkSaadi
,2/10/2019 19:24,"[{'text': 'Pollution', 'indices': [13, 23]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @emekapk: #Pollution: Greywater – In Abidjan   Water that essentially comes from bathrooms, kitchens, or laundries and Cassava productio…",SadrachNirere
,2/10/2019 19:14,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Australia Found a Way to Save Water From Plastic Pollution and We Can Start Doing the Same - Healthy Food House. Si… https://t.co/KelbDWpgwK,EllerbeeJames
,2/10/2019 2:05,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",World-renowned climate scientists have warned us. We either act now to radically combat climate change or we will f… https://t.co/CA6sZdsgyQ,KamalaHarris
,2/10/2019 15:43,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“Climate change is not a market glitch to be fixed through pricing... but part of a dire social crisis.”

The GND R… https://t.co/qeVVOgtzca",AOC
,2/9/2019 12:29,[],en,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",The insane Democrat Left.  “Climate change” was always the political pathway drug to fundamentally destroying our f… https://t.co/2q88kHhkHD,marklevinshow
,2/10/2019 19:40,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @DavidLWindt: ""Today's greatest threat is not climate change, not pollution, not flood or fire. It's that we've got people in charge of…",SDBPlissken
,2/10/2019 19:40,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""It's not people's fault. The environments they live in foster overconsumption and unsustainable choices."" https://t.co/7goqRk0fj7",insideclimate
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AOC: For far too long, ideas like a carbon tax or cap-and-trade were touted as the premier solutions to climate change.

While those th…",sevier_james
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @YarmondShore: @mitchellvii This is why. Residence time of Greenhouse gases in the atmosphere: 

Water Vapor: 9 DAYS
Carbon Dioxide: &gt;10…",BasiaSosnowska
,2/10/2019 19:39,"[{'text': 'extinction', 'indices': [43, 54]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our planet is at the start of a sixth mass #extinction in its history:
Unlike that of dinosaurs, extinction of Inse… https://t.co/SFFqOz8jtP",robdn
,2/10/2019 19:39,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MarcusFysh Yes @MarcusFysh and the world is flat and climate change is fake news and @realDonaldTrump natural colo… https://t.co/Qji7ieCc2k,DavidSh24286119
,2/10/2019 19:39,"[{'text': 'GreenNewDeal', 'indices': [65, 78]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @CoryBooker: The first question I was asked in Iowa was about #GreenNewDeal. The hard truth is climate change has imperiled our planet—i…,E_volution
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MadelyneRants: .@SecretaryPerry is listening to polluters not people when they say humans aren’t causing climate change. Take action no…,yvonnenevala
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @shannonrwatts: Anyone know what Dana Loesch’s degree is in? Or where she went to college? In this clip she’s a climate change expert wh…,jchoffos
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SenSanders: The U.S. is the most powerful economy on earth and we must lead the world in the fight against climate change. We can do th…,stormzied
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Reuters: LISTEN: @Breakingviews columnists explain how overuse and climate change are sapping the Colorado river, the source of a fifth…",BandSmoke
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",.@realDonaldTrump says the climate has always been changing and ignores the fact that climate change is an urgent t… https://t.co/umAJFCWYrr,MadelyneRants
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Apparently, Trump only recognizes climate change in Scotland.
Trump's Other Wall Plan Is Also Terrible for the Envi… https://t.co/VNxD7VZ58v",BlueMark55
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A giant insect ecosystem is collapsing due to humans. It's a catastrophe https://t.co/eJ0qPbgurA,ABCDandVINYL
,2/10/2019 19:39,"[{'text': 'EarthWatch', 'indices': [79, 90]}, {'text': 'ProtectOurPlanet', 'indices': [91, 108]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How will we survive if our beloved Earth's ecosystem is destroyed by us ... ?

#EarthWatch #ProtectOurPlanet… https://t.co/nQodY4jtGZ",bandraidoir
,2/9/2019 9:24,[],en,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","When you think of the Great Barrier Reef, you probably think of its majestic beauty and marine life – but did you k… https://t.co/uc1ClJfHX1",ClimateReality
,2/9/2019 16:36,[],en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","The global ocean conveyor belt is slowing down, impacting climate, sea levels and marine life… https://t.co/FNQhiVA6Re",ClimateCentral
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GetawayMagazine: If approved, seismic testing will take place along the West Coast, potentially having devastating effects on whales an…",T_Dashe
,2/10/2019 19:35,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NYNJBaykeeper: Oysters, which grow on reefs, play an important role in filtering water. But oyster reefs also provide habitat for a lar…",noturbine
,2/10/2019 19:33,[],en,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Just south of Miami, Florida lies Biscayne National Park. Consisting of almost 50 keys (coral reef islands), the pa… https://t.co/ypYfrLUbgL",outdoorsmantime
,2/10/2019 19:32,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CodySimpson That's really sad that the deep blue sea is being polluted and the innocent marine life has to endure… https://t.co/SS1j9hDRPb,wild_guy24
,2/10/2019 19:27,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @blanketcrap: Save Our Marine Life https://t.co/T04ePxL1d1,asas1365
,2/10/2019 19:12,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EU_Commission: Why are 🌊researchers suggesting using LED 💡in fishing nets in the Mediterranean?
To help mitigate sea turtle capture in…",YaonmiBern
,2/10/2019 19:07,"[{'text': 'highseas', 'indices': [86, 95]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @pewtrusts: Filled with marine life, including ancient and endangered species, the #highseas makes up 95% of Earth’s habitable space.  h…",AntoineOnezime
,2/10/2019 19:07,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @amritabhinder: 12-year-old Pune boy designs ship to clean oceans, save marine life 

Haaziq, who has also presented his idea on an inte…",prembhatt0286
,2/10/2019 19:06,"[{'text': 'HumanRace', 'indices': [29, 39]}]",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LVADone: As a whole, the #HumanRace is  poor at management and selfish managers as the “custodians of the earth”. In turn it negatively…",AmyNordbyArtist
,2/1/2019 12:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My best Jeremy Hardy line, his response to being told we are all responsible for the ozone layer &amp; global warming:… https://t.co/CyM0OaRW8w",alandavies1
,2/10/2019 19:20,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TQR317 @AOC The issue of the ozone layer provides a good example of international cooperation in solving an enviro… https://t.co/oRDyIYLC3g,JohnVJohnson
,2/10/2019 19:15,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BUT YOU KILLED THE OZONE LAYER WITH HAIRSPRAY! Me yelling at every article listing the mundane shit my generation h… https://t.co/i6MULCqdX7,brittanyherself
,2/10/2019 19:06,[],en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@honorharger If you take climate change out of the equation (which is obvs very difficult) but focus on pesticides… https://t.co/c1xmRl63OW,ivorinfo
,2/10/2019 18:55,[],en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @uca79: Hole in the Ozone Layer? Global Warming? Climate Change?  What are they going to call it next? The sky is falling? https://t.co/…,Clayconboy1
,2/10/2019 18:52,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JRDSkinner: I have to disagree, with a finger towards the ozone layer.

Also, I kind of like the sound of “curing AIDs/cancer/Parkinson…",ServingWorlds
,2/10/2019 18:51,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kungfuman316: Hold the fuck up. Did you just tell kids having milk in their breakfast is destroying the ozone layer? https://t.co/jGE82…,DemoIsSORTACool
,2/10/2019 18:51,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@AOC “Climate change” is the term used to steal money until it gets exposed as false. It will be re-branded before… https://t.co/WZQxGw2bct,singh_kahn
,2/10/2019 18:33,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TQR317 @AOC Different situation. Climate change is about heat waves being bounced back by co2 equivalents. Ozone l… https://t.co/xEACam1ioC,fadegren
,2/10/2019 18:29,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JordanReffett: @KamalaHarris First it was Global Warming....now it’s Climate Change. (The Glaciers were supposed to melt already and NY…,JacquesIV
,2/10/2019 18:28,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cow fat Cortez “long lifetimes in the atmosphere mean that some end up in the higher atmopshere, where they can des… https://t.co/b3CdKvumyj",gladiusbruno
,2/10/2019 18:25,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Sewapalooza: @mitchellvii @paphotog I remember when the hole in the ozone layer was going to kill us all...,paphotog
,2/9/2019 22:00,[],en,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",Which country is really to blame for our plastic pollution? https://t.co/5tHsAgyjbl,Seeker
,2/9/2019 16:34,"[{'text': 'PlanetOrPlastic', 'indices': [83, 99]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Take the pledge to reduce single-use plastic in your life: https://t.co/BdAd08g5Hp #PlanetOrPlastic,NatGeo
,2/10/2019 19:40,[],en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @EndPlasticWaste: Plastic littered in one river doesn't stop at the river's edge - it spreads and pollutes other waterways along the way…,ManusiaIkanDeni
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @PositiveNewsUK: No plastic? Nae bother! Meet the woman who left behind a career in the food industry to launch a plastic-free grocery s…,JosOlivier
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @amyythevegan: This is horrifying to watch, please reduce your plastic usage in whatever way you can, the planet needs you ♻️🌍 https://t…",riargray
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Refillable bottle that should prevent unnecessary plastic waste. Really big fan so far.

Evian c/o Virgil Abloh https://t.co/HzRLIQdDen",carlosnrb_
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @SalmonTroutCons: ""A plastic bottle casually tossed away in the middle of the country... will make its way, over time, to open water...""…",SandTCUKYorks
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ShineCry @lluigee made a pleather and reused plastic straws as a statement on recycling maybe,HEAUXPEFUL
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Some of y’all will go to Starbucks/coffee shops EVERYDAY and still don’t have a reusable cup. Like come on dude. That’s so much plastic ;-;,Lilfrijolita
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just want to know WHY you need a bag for your one tiny item when all you plan to do is throw it away when you get… https://t.co/8qeC4hY0XA,smdeboard
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CodySimpson: How much plastic can you find in the ocean in 20 seconds? A turning of the tides must occur or we are headed for a dystopi…,feedmepizza_thx
,2/10/2019 14:30,[],en,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Southern sea otters would be extinct if not for the Endangered Species Act (ESA).

Add your name now to tell your m… https://t.co/0wmPyruxvz",oceana
,2/10/2019 19:40,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cctv_idiots: Shooting beautiful endangered animals doesn’t make you a badass..

This makes you a badass 🦁💙https://t.co/MgosvsyUHp",arechaichaichai
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @herbivore_club: INDIRECT VICTIMS OF MEAT #27

Scinax muriciensis is critically endangered by livestock farming and ranching. 

Wild ani…",itsskayleigh
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know people want to save endangered species and all, but if all the polar bears on the planet disappeared tomorro… https://t.co/Txpbr4E2Vw",mqbernard3
,2/10/2019 19:39,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CenterForBioDiv: Take action now: Urge California state officials to deny this plan and protect endangered Humboldt martens. https://t.…,khphotos
,2/10/2019 19:39,"[{'text': 'Whales', 'indices': [58, 65]}]",en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SeaLifeTrust: Some good news for North Atlantic right #Whales - after no births in the population last year, 3 new calves have been spo…",h0t_p0ppy
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NRDC: What does it mean for a species to be ""endangered""? Get the facts and tell the Trump Administration that we need to keep these vu…",eric_piekarski
,2/10/2019 19:38,[],en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @CBTHunting: Why is ‘poaching’ banned - but trophy hunting of lions, elephants, giraffes etc ALLOWED???

The law (CITES) says trophy hun…",alberts_mum13
,2/10/2019 19:38,"[{'text': 'EndangeredSpeciesAct', 'indices': [45, 66]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @endangered: Add your name to protect the #EndangeredSpeciesAct https://t.co/LFq6jH9h7P,marcmcgaugh1975
,2/10/2019 19:37,"[{'text': 'rhinos', 'indices': [28, 35]}, {'text': 'Botswana', 'indices': [39, 48]}]",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Poachers kill 11 endangered #rhinos in #Botswana
https://t.co/V74wgkt4wQ",1draakje
,2/10/2019 19:37,[],en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Endangered lemurs could help humans fight disease - CBS News https://t.co/u7ksVoKMUF,trueblue51
,2/10/2019 19:37,"[{'text': 'WTFMoment', 'indices': [51, 61]}]",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","$78 million to mow down forest for a firing range? #WTFMoment
Tropical island forest on Guam to be dug up for milit… https://t.co/UJe9Ou8lYj",uncle_asshole
,2/10/2019 19:35,[],en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CBTHunting: Believe it or not but Trophy Hunters are ALLOWED to kill even ENDANGERED wildlife under international law!!! 

Trophy Hunti…",RobynThomasza
